TIMESTAMP (HH:MM:SS),Presence time (Seconds),Scrolling (Pixels)
01:14:20,0.0,0.0
01:14:24,3.932352066040039,0.0
01:14:26,5.9478418827056885,0.21774193548387097
01:14:28,8.008672714233398,0.0
01:14:30,10.017584800720215,0.18263757115749527
01:14:32,12.031709909439087,0.21299810246679318
01:14:34,14.045837879180908,0.21774193548387097
01:14:36,16.0566668510437,0.21774193548387097
01:14:38,18.066564798355103,0.16223908918406071
01:14:40,20.08289098739624,0.04838709677419355
